+--------+-------------+-------------+-------------+----------------+
|   Z    |      Up     |      U      |      F      |     Div F      |
| 0.7411 |  5.5306e-07 | 2.89647e-07 | 4538.233468 | -20291.627309  |
| 0.7412 | 5.52458e-07 | 2.89639e-07 | 4537.761556 | -20301.200166  |
| 0.7413 | 5.51857e-07 | 2.89631e-07 | 4537.289424 | -20310.774719  |
| 0.7414 | 5.51256e-07 | 2.89623e-07 | 4536.817070 | -20320.348605  |
| 0.7415 | 5.50655e-07 | 2.89615e-07 | 4536.344495 | -20329.923599  |
| 0.7416 | 5.50054e-07 | 2.89607e-07 | 4535.871701 | -20339.498521  |
| 0.7417 | 5.49454e-07 | 2.89599e-07 | 4535.398686 | -20349.072779  |
| 0.7418 | 5.48853e-07 | 2.89591e-07 | 4534.925451 | -20358.648153  |
| 0.7419 | 5.48253e-07 | 2.89582e-07 | 4534.451997 | -20368.223459  |
| 0.742  | 5.47653e-07 | 2.89574e-07 | 4533.978324 | -20377.798699  |
| 0.7421 | 5.47053e-07 | 2.89566e-07 | 4533.504432 | -20387.374467  |
| 0.7422 | 5.46454e-07 | 2.89558e-07 | 4533.030322 | -20396.949580  |
| 0.7423 | 5.45855e-07 |  2.8955e-07 | 4532.555994 | -20406.526411  |
| 0.7424 | 5.45256e-07 | 2.89542e-07 | 4532.081447 | -20416.101403  |
| 0.7425 | 5.44657e-07 | 2.89534e-07 | 4531.606683 | -20425.679306  |
| 0.7426 | 5.44058e-07 | 2.89526e-07 | 4531.131702 | -20435.255372  |
| 0.7427 |  5.4346e-07 | 2.89518e-07 | 4530.656504 | -20444.831384  |
| 0.7428 | 5.42861e-07 |  2.8951e-07 | 4530.181089 | -20454.409126  |
| 0.7429 | 5.42263e-07 | 2.89502e-07 | 4529.705458 | -20463.985628  |
| 0.743  | 5.41666e-07 | 2.89494e-07 | 4529.229611 | -20473.563270  |
| 0.7431 | 5.41068e-07 | 2.89485e-07 | 4528.753548 | -20483.140271  |
| 0.7432 | 5.40471e-07 | 2.89477e-07 | 4528.277269 | -20492.719011  |
| 0.7433 | 5.39873e-07 | 2.89469e-07 | 4527.800776 | -20502.297708  |
| 0.7434 | 5.39276e-07 | 2.89461e-07 | 4527.324068 | -20511.875767  |
| 0.7435 |  5.3868e-07 | 2.89453e-07 | 4526.847145 | -20521.454382  |
| 0.7436 | 5.38083e-07 | 2.89445e-07 | 4526.370008 | -20531.032362  |
| 0.7437 | 5.37487e-07 | 2.89437e-07 | 4525.892657 | -20540.612093  |
| 0.7438 | 5.36891e-07 | 2.89429e-07 | 4525.415093 | -20550.191790  |
| 0.7439 | 5.36295e-07 | 2.89421e-07 | 4524.937315 | -20559.770856  |
| 0.744  | 5.35699e-07 | 2.89413e-07 | 4524.459325 | -20569.349891  |
| 0.7441 | 5.35104e-07 | 2.89405e-07 | 4523.981122 | -20578.930089  |
| 0.7442 | 5.34508e-07 | 2.89397e-07 | 4523.502706 | -20588.511453  |
| 0.7443 | 5.33913e-07 | 2.89389e-07 | 4523.024079 | -20598.091597  |
| 0.7444 | 5.33318e-07 | 2.89381e-07 | 4522.545239 | -20607.671715  |
| 0.7445 | 5.32724e-07 | 2.89373e-07 | 4522.066189 | -20617.253005  |
| 0.7446 | 5.32129e-07 | 2.89365e-07 | 4521.586927 | -20626.834274  |
| 0.7447 | 5.31535e-07 | 2.89357e-07 | 4521.107454 | -20636.416122  |
| 0.7448 | 5.30941e-07 | 2.89349e-07 | 4520.627771 | -20645.997952  |
| 0.7449 | 5.30348e-07 | 2.89341e-07 | 4520.147878 | -20655.579765  |
| 0.745  | 5.29754e-07 | 2.89333e-07 | 4519.667775 | -20665.161564  |
| 0.7451 | 5.29161e-07 | 2.89325e-07 | 4519.187463 | -20674.745147  |
| 0.7452 | 5.28568e-07 | 2.89317e-07 | 4518.706941 | -20684.326921  |
| 0.7453 | 5.27975e-07 | 2.89309e-07 | 4518.226210 | -20693.911084  |
| 0.7454 | 5.27382e-07 | 2.89301e-07 | 4517.745271 | -20703.494040  |
| 0.7455 |  5.2679e-07 | 2.89293e-07 | 4517.264123 | -20713.077589  |
| 0.7456 | 5.26197e-07 | 2.89285e-07 | 4516.782768 | -20722.661735  |
| 0.7457 | 5.25606e-07 | 2.89277e-07 | 4516.301205 | -20732.245878  |
| 0.7458 | 5.25014e-07 | 2.89269e-07 | 4515.819434 | -20741.830621  |
| 0.7459 | 5.24422e-07 | 2.89261e-07 | 4515.337456 | -20751.414763  |
| 0.746  | 5.23831e-07 | 2.89253e-07 | 4514.855272 | -20761.000111  |
| 0.7461 |  5.2324e-07 | 2.89245e-07 | 4514.372881 | -20770.586064  |
| 0.7462 | 5.22649e-07 | 2.89237e-07 | 4513.890284 | -20780.170820  |
| 0.7463 | 5.22058e-07 |  2.8923e-07 | 4513.407481 | -20789.757389  |
| 0.7464 | 5.21468e-07 | 2.89222e-07 | 4512.924473 | -20799.343366  |
| 0.7465 | 5.20878e-07 | 2.89214e-07 | 4512.441260 | -20808.930559  |
| 0.7466 | 5.20288e-07 | 2.89206e-07 | 4511.957841 | -20818.517162  |
| 0.7467 | 5.19698e-07 | 2.89198e-07 | 4511.474219 | -20828.104382  |
| 0.7468 | 5.19108e-07 |  2.8919e-07 | 4510.990391 | -20837.692825  |
| 0.7469 | 5.18519e-07 | 2.89182e-07 | 4510.506360 | -20847.279477  |
| 0.747  |  5.1793e-07 | 2.89174e-07 | 4510.022126 | -20856.867958  |
| 0.7471 | 5.17341e-07 | 2.89166e-07 | 4509.537688 | -20866.456461  |
| 0.7472 | 5.16752e-07 | 2.89158e-07 | 4509.053047 | -20876.046195  |
| 0.7473 | 5.16164e-07 |  2.8915e-07 | 4508.568203 | -20885.634143  |
| 0.7474 | 5.15576e-07 | 2.89142e-07 | 4508.083157 | -20895.224534  |
| 0.7475 | 5.14988e-07 | 2.89135e-07 | 4507.597909 | -20904.813745  |
| 0.7476 |  5.144e-07  | 2.89127e-07 | 4507.112459 | -20914.404799  |
| 0.7477 | 5.13813e-07 | 2.89119e-07 | 4506.626807 | -20923.994677  |
| 0.7478 | 5.13225e-07 | 2.89111e-07 | 4506.140955 | -20933.585798  |
| 0.7479 | 5.12638e-07 | 2.89103e-07 | 4505.654902 | -20943.176350  |
| 0.748  | 5.12051e-07 | 2.89095e-07 | 4505.168648 | -20952.767544  |
| 0.7481 | 5.11465e-07 | 2.89087e-07 | 4504.682194 | -20962.360594  |
| 0.7482 | 5.10879e-07 | 2.89079e-07 | 4504.195540 | -20971.953080  |
| 0.7483 | 5.10292e-07 | 2.89071e-07 | 4503.708686 | -20981.544396  |
| 0.7484 | 5.09706e-07 | 2.89064e-07 | 4503.221634 | -20991.138181  |
| 0.7485 | 5.09121e-07 | 2.89056e-07 | 4502.734382 | -21000.730800  |
| 0.7486 | 5.08535e-07 | 2.89048e-07 | 4502.246932 | -21010.324679  |
| 0.7487 |  5.0795e-07 |  2.8904e-07 | 4501.759283 | -21019.918608  |
| 0.7488 | 5.07365e-07 | 2.89032e-07 | 4501.271437 | -21029.513803  |
| 0.7489 |  5.0678e-07 | 2.89024e-07 | 4500.783392 | -21039.109051  |
| 0.749  | 5.06196e-07 | 2.89016e-07 | 4500.295151 | -21048.703747  |
| 0.7491 | 5.05612e-07 | 2.89009e-07 | 4499.806712 | -21058.299107  |
| 0.7492 | 5.05028e-07 | 2.89001e-07 | 4499.318077 | -21067.894525  |
| 0.7493 | 5.04444e-07 | 2.88993e-07 | 4498.829245 | -21077.491828  |
| 0.7494 |  5.0386e-07 | 2.88985e-07 | 4498.340217 | -21087.087976  |
| 0.7495 | 5.03277e-07 | 2.88977e-07 | 4497.850993 | -21096.686014  |
| 0.7496 | 5.02694e-07 | 2.88969e-07 | 4497.361574 | -21106.282290  |
| 0.7497 | 5.02111e-07 | 2.88962e-07 | 4496.871959 | -21115.881679  |
| 0.7498 | 5.01528e-07 | 2.88954e-07 | 4496.382150 | -21125.479310  |
| 0.7499 | 5.00946e-07 | 2.88946e-07 | 4495.892146 | -21135.077621  |
|  0.75  | 5.00363e-07 | 2.88938e-07 | 4495.401948 | -21144.676613  |
| 0.7501 | 4.99781e-07 |  2.8893e-07 | 4494.911556 | -21154.276900  |
| 0.7502 |  4.992e-07  | 2.88923e-07 | 4494.420971 | -21163.876652  |
| 0.7503 | 4.98618e-07 | 2.88915e-07 | 4493.930192 | -21173.477093  |
| 0.7504 | 4.98037e-07 | 2.88907e-07 | 4493.439220 | -21183.077614  |
| 0.7505 | 4.97456e-07 | 2.88899e-07 | 4492.948055 | -21192.679437  |
| 0.7506 | 4.96875e-07 | 2.88891e-07 | 4492.456698 | -21202.280121  |
| 0.7507 | 4.96295e-07 | 2.88884e-07 | 4491.965150 | -21211.882724  |
| 0.7508 | 4.95714e-07 | 2.88876e-07 | 4491.473409 | -21221.485414  |
| 0.7509 | 4.95134e-07 | 2.88868e-07 | 4490.981477 | -21231.087580  |
| 0.751  | 4.94555e-07 |  2.8886e-07 | 4490.489354 | -21240.691060  |
| 0.7511 | 4.93975e-07 | 2.88853e-07 | 4489.997040 | -21250.295244  |
| 0.7512 | 4.93396e-07 | 2.88845e-07 | 4489.504536 | -21259.899523  |
| 0.7513 | 4.92816e-07 | 2.88837e-07 | 4489.011842 | -21269.504509  |
| 0.7514 | 4.92238e-07 | 2.88829e-07 | 4488.518957 | -21279.109593  |
| 0.7515 | 4.91659e-07 | 2.88822e-07 | 4488.025883 | -21288.715388  |
| 0.7516 | 4.91081e-07 | 2.88814e-07 | 4487.532621 | -21298.321285  |
| 0.7517 | 4.90502e-07 | 2.88806e-07 | 4487.039169 | -21307.927898  |
| 0.7518 | 4.89924e-07 | 2.88798e-07 | 4486.545528 | -21317.534615  |
| 0.7519 | 4.89347e-07 | 2.88791e-07 | 4486.051700 | -21327.142666  |
| 0.752  | 4.88769e-07 | 2.88783e-07 | 4485.557683 | -21336.750211  |
| 0.7521 | 4.88192e-07 | 2.88775e-07 | 4485.063479 | -21346.357866  |
| 0.7522 | 4.87615e-07 | 2.88767e-07 | 4484.569088 | -21355.968090  |
| 0.7523 | 4.87039e-07 |  2.8876e-07 | 4484.074509 | -21365.577814  |
| 0.7524 | 4.86462e-07 | 2.88752e-07 | 4483.579744 | -21375.186422  |
| 0.7525 | 4.85886e-07 | 2.88744e-07 | 4483.084793 | -21384.796993  |
| 0.7526 |  4.8531e-07 | 2.88737e-07 | 4482.589655 | -21394.408914  |
| 0.7527 | 4.84734e-07 | 2.88729e-07 | 4482.094332 | -21404.019109  |
| 0.7528 | 4.84159e-07 | 2.88721e-07 | 4481.598823 | -21413.631889  |
| 0.7529 | 4.83583e-07 | 2.88713e-07 | 4481.103130 | -21423.242945  |
| 0.753  | 4.83008e-07 | 2.88706e-07 | 4480.607251 | -21432.855975  |
| 0.7531 | 4.82434e-07 | 2.88698e-07 | 4480.111188 | -21442.468517  |
| 0.7532 | 4.81859e-07 |  2.8869e-07 | 4479.614941 | -21452.083038  |
| 0.7533 | 4.81285e-07 | 2.88683e-07 | 4479.118511 | -21461.697691  |
| 0.7534 | 4.80711e-07 | 2.88675e-07 | 4478.621896 | -21471.313712  |
| 0.7535 | 4.80137e-07 | 2.88667e-07 | 4478.125099 | -21480.927398  |
| 0.7536 | 4.79564e-07 |  2.8866e-07 | 4477.628118 | -21490.544309  |
| 0.7537 |  4.7899e-07 | 2.88652e-07 | 4477.130956 | -21500.160741  |
| 0.7538 | 4.78417e-07 | 2.88644e-07 | 4476.633610 | -21509.777932  |
| 0.7539 | 4.77844e-07 | 2.88637e-07 | 4476.136083 | -21519.395883  |
| 0.754  | 4.77272e-07 | 2.88629e-07 | 4475.638375 | -21529.013359  |
| 0.7541 |  4.767e-07  | 2.88621e-07 | 4475.140485 | -21538.630981  |
| 0.7542 | 4.76128e-07 | 2.88614e-07 | 4474.642414 | -21548.250608  |
| 0.7543 | 4.75556e-07 | 2.88606e-07 | 4474.144163 | -21557.870383  |
| 0.7544 | 4.74984e-07 | 2.88598e-07 | 4473.645731 | -21567.490311  |
| 0.7545 | 4.74413e-07 | 2.88591e-07 | 4473.147119 | -21577.111630  |
| 0.7546 | 4.73842e-07 | 2.88583e-07 | 4472.648328 | -21586.732485  |
| 0.7547 | 4.73271e-07 | 2.88576e-07 | 4472.149357 | -21596.355357  |
| 0.7548 | 4.72701e-07 | 2.88568e-07 | 4471.650207 | -21605.977767  |
| 0.7549 |  4.7213e-07 |  2.8856e-07 | 4471.150878 | -21615.600338  |
| 0.755  |  4.7156e-07 | 2.88553e-07 | 4470.651371 | -21625.224933  |
| 0.7551 |  4.7099e-07 | 2.88545e-07 | 4470.151686 | -21634.848451  |
| 0.7552 | 4.70421e-07 | 2.88537e-07 | 4469.651823 | -21644.473376  |
| 0.7553 | 4.69852e-07 |  2.8853e-07 | 4469.151783 | -21654.097848  |
| 0.7554 | 4.69283e-07 | 2.88522e-07 | 4468.651565 | -21663.724976  |
| 0.7555 | 4.68714e-07 | 2.88515e-07 | 4468.151171 | -21673.351031  |
| 0.7556 | 4.68145e-07 | 2.88507e-07 | 4467.650600 | -21682.977882  |
| 0.7557 | 4.67577e-07 | 2.88499e-07 | 4467.149853 | -21692.605530  |
| 0.7558 | 4.67009e-07 | 2.88492e-07 | 4466.648930 | -21702.235224  |
| 0.7559 | 4.66441e-07 | 2.88484e-07 | 4466.147831 | -21711.863850  |
| 0.756  | 4.65874e-07 | 2.88477e-07 | 4465.646557 | -21721.493280  |
| 0.7561 | 4.65306e-07 | 2.88469e-07 | 4465.145109 | -21731.122892  |
| 0.7562 | 4.64739e-07 | 2.88461e-07 | 4464.643486 | -21740.753935  |
| 0.7563 | 4.64173e-07 | 2.88454e-07 | 4464.141688 | -21750.385164  |
| 0.7564 | 4.63606e-07 | 2.88446e-07 | 4463.639717 | -21760.017830  |
| 0.7565 |  4.6304e-07 | 2.88439e-07 | 4463.137571 | -21769.650685  |
| 0.7566 | 4.62474e-07 | 2.88431e-07 | 4462.635253 | -21779.282482  |
| 0.7567 | 4.61908e-07 | 2.88424e-07 | 4462.132762 | -21788.917597  |
| 0.7568 | 4.61343e-07 | 2.88416e-07 | 4461.630098 | -21798.552908  |
| 0.7569 | 4.60778e-07 | 2.88409e-07 | 4461.127261 | -21808.187790  |
| 0.757  | 4.60213e-07 | 2.88401e-07 | 4460.624252 | -21817.824123  |
| 0.7571 | 4.59648e-07 | 2.88393e-07 | 4460.121072 | -21827.460656  |
| 0.7572 | 4.59083e-07 | 2.88386e-07 | 4459.617720 | -21837.097392  |
| 0.7573 | 4.58519e-07 | 2.88378e-07 | 4459.114198 | -21846.734958  |
| 0.7574 | 4.57955e-07 | 2.88371e-07 | 4458.610504 | -21856.373983  |
| 0.7575 | 4.57392e-07 | 2.88363e-07 | 4458.106640 | -21866.012590  |
| 0.7576 | 4.56828e-07 | 2.88356e-07 | 4457.602606 | -21875.653289  |
| 0.7577 | 4.56265e-07 | 2.88348e-07 | 4457.098402 | -21885.292944  |
| 0.7578 | 4.55702e-07 | 2.88341e-07 | 4456.594029 | -21894.934068  |
| 0.7579 |  4.5514e-07 | 2.88333e-07 | 4456.089486 | -21904.576035  |
| 0.758  | 4.54577e-07 | 2.88326e-07 | 4455.584775 | -21914.218219  |
| 0.7581 | 4.54015e-07 | 2.88318e-07 | 4455.079895 | -21923.862508  |
| 0.7582 | 4.53453e-07 | 2.88311e-07 | 4454.574847 | -21933.505761  |
| 0.7583 | 4.52892e-07 | 2.88303e-07 | 4454.069631 | -21943.150494  |
| 0.7584 |  4.5233e-07 | 2.88296e-07 | 4453.564247 | -21952.796082  |
| 0.7585 | 4.51769e-07 | 2.88288e-07 | 4453.058696 | -21962.442525  |
| 0.7586 | 4.51209e-07 | 2.88281e-07 | 4452.552978 | -21972.089197  |
| 0.7587 | 4.50648e-07 | 2.88273e-07 | 4452.047094 | -21981.737359  |
| 0.7588 | 4.50088e-07 | 2.88266e-07 | 4451.541043 | -21991.385124  |
| 0.7589 | 4.49528e-07 | 2.88258e-07 | 4451.034826 | -22001.033753  |
| 0.759  | 4.48968e-07 | 2.88251e-07 | 4450.528444 | -22010.683880  |
| 0.7591 | 4.48409e-07 | 2.88243e-07 | 4450.021896 | -22020.334244  |
| 0.7592 | 4.47849e-07 | 2.88236e-07 | 4449.515183 | -22029.984217  |
| 0.7593 |  4.4729e-07 | 2.88228e-07 | 4449.008306 | -22039.637587  |
| 0.7594 | 4.46732e-07 | 2.88221e-07 | 4448.501264 | -22049.289308  |
| 0.7595 | 4.46173e-07 | 2.88213e-07 | 4447.994058 | -22058.943169  |
| 0.7596 | 4.45615e-07 | 2.88206e-07 | 4447.486689 | -22068.597277  |
| 0.7597 | 4.45057e-07 | 2.88199e-07 | 4446.979156 | -22078.252267  |
| 0.7598 |  4.445e-07  | 2.88191e-07 | 4446.471460 | -22087.908141  |
| 0.7599 | 4.43942e-07 | 2.88184e-07 | 4445.963601 | -22097.563635  |
|  0.76  | 4.43385e-07 | 2.88176e-07 | 4445.455579 | -22107.221283  |
| 0.7601 | 4.42828e-07 | 2.88169e-07 | 4444.947396 | -22116.879821  |
| 0.7602 | 4.42272e-07 | 2.88161e-07 | 4444.439051 | -22126.537985  |
| 0.7603 | 4.41716e-07 | 2.88154e-07 | 4443.930544 | -22136.198310  |
| 0.7604 |  4.4116e-07 | 2.88147e-07 | 4443.421876 | -22145.858265  |
| 0.7605 | 4.40604e-07 | 2.88139e-07 | 4442.913047 | -22155.519118  |
| 0.7606 | 4.40048e-07 | 2.88132e-07 | 4442.404058 | -22165.181506  |
| 0.7607 | 4.39493e-07 | 2.88124e-07 | 4441.894908 | -22174.844163  |
| 0.7608 | 4.38938e-07 | 2.88117e-07 | 4441.385599 | -22184.507091  |
| 0.7609 | 4.38384e-07 | 2.88109e-07 | 4440.876130 | -22194.171560  |
| 0.761  | 4.37829e-07 | 2.88102e-07 | 4440.366502 | -22203.836304  |
| 0.7611 | 4.37275e-07 | 2.88095e-07 | 4439.856714 | -22213.501959  |
| 0.7612 | 4.36721e-07 | 2.88087e-07 | 4439.346769 | -22223.169799  |
| 0.7613 | 4.36168e-07 |  2.8808e-07 | 4438.836664 | -22232.836648  |
| 0.7614 | 4.35614e-07 | 2.88072e-07 | 4438.326402 | -22242.505052  |
| 0.7615 | 4.35061e-07 | 2.88065e-07 | 4437.815983 | -22252.173739  |
| 0.7616 | 4.34508e-07 | 2.88058e-07 | 4437.305406 | -22261.844621  |
| 0.7617 | 4.33956e-07 |  2.8805e-07 | 4436.794672 | -22271.515793  |
| 0.7618 | 4.33404e-07 | 2.88043e-07 | 4436.283781 | -22281.187253  |
| 0.7619 | 4.32852e-07 | 2.88036e-07 | 4435.772734 | -22290.859006  |
| 0.762  |  4.323e-07  | 2.88028e-07 | 4435.261531 | -22300.533602  |
| 0.7621 | 4.31749e-07 | 2.88021e-07 | 4434.750172 | -22310.206581  |
| 0.7622 | 4.31198e-07 | 2.88014e-07 | 4434.238658 | -22319.883047  |
| 0.7623 | 4.30647e-07 | 2.88006e-07 | 4433.726989 | -22329.559175  |
| 0.7624 | 4.30096e-07 | 2.87999e-07 | 4433.215165 | -22339.235605  |
| 0.7625 | 4.29546e-07 | 2.87991e-07 | 4432.703186 | -22348.913616  |
| 0.7626 | 4.28996e-07 | 2.87984e-07 | 4432.191054 | -22358.591931  |
| 0.7627 | 4.28446e-07 | 2.87977e-07 | 4431.678767 | -22368.271194  |
| 0.7628 | 4.27897e-07 | 2.87969e-07 | 4431.166328 | -22377.952045  |
| 0.7629 | 4.27347e-07 | 2.87962e-07 | 4430.653735 | -22387.633207  |
| 0.763  | 4.26798e-07 | 2.87955e-07 | 4430.140989 | -22397.315963  |
| 0.7631 |  4.2625e-07 | 2.87947e-07 | 4429.628091 | -22406.997752  |
| 0.7632 | 4.25701e-07 |  2.8794e-07 | 4429.115040 | -22416.683062  |
| 0.7633 | 4.25153e-07 | 2.87933e-07 | 4428.601838 | -22426.368051  |
| 0.7634 | 4.24605e-07 | 2.87926e-07 | 4428.088484 | -22436.053361  |
| 0.7635 | 4.24058e-07 | 2.87918e-07 | 4427.574979 | -22445.740917  |
| 0.7636 | 4.23511e-07 | 2.87911e-07 | 4427.061323 | -22455.428158  |
| 0.7637 | 4.22964e-07 | 2.87904e-07 | 4426.547516 | -22465.116366  |
| 0.7638 | 4.22417e-07 | 2.87896e-07 | 4426.033559 | -22474.806188  |
| 0.7639 | 4.21871e-07 | 2.87889e-07 | 4425.519453 | -22484.497626  |
| 0.764  | 4.21324e-07 | 2.87882e-07 | 4425.005196 | -22494.187469  |
| 0.7641 | 4.20779e-07 | 2.87874e-07 | 4424.490791 | -22503.880218  |
| 0.7642 | 4.20233e-07 | 2.87867e-07 | 4423.976236 | -22513.573947  |
| 0.7643 | 4.19688e-07 |  2.8786e-07 | 4423.461533 | -22523.268015  |
| 0.7644 | 4.19143e-07 | 2.87853e-07 | 4422.946681 | -22532.963067  |
| 0.7645 | 4.18598e-07 | 2.87845e-07 | 4422.431682 | -22542.660394  |
| 0.7646 | 4.18053e-07 | 2.87838e-07 | 4421.916534 | -22552.356778  |
| 0.7647 | 4.17509e-07 | 2.87831e-07 | 4421.401240 | -22562.055441  |
| 0.7648 | 4.16965e-07 | 2.87824e-07 | 4420.885798 | -22571.754454  |
| 0.7649 | 4.16422e-07 | 2.87816e-07 | 4420.370210 | -22581.454462  |
| 0.765  | 4.15878e-07 | 2.87809e-07 | 4419.854475 | -22591.156114  |
| 0.7651 | 4.15335e-07 | 2.87802e-07 | 4419.338594 | -22600.858121  |
| 0.7652 | 4.14793e-07 | 2.87795e-07 | 4418.822567 | -22610.561776  |
| 0.7653 |  4.1425e-07 | 2.87787e-07 | 4418.306395 | -22620.265143  |
| 0.7654 | 4.13708e-07 |  2.8778e-07 | 4417.790078 | -22629.970811  |
| 0.7655 | 4.13166e-07 | 2.87773e-07 | 4417.273616 | -22639.677488  |
| 0.7656 | 4.12624e-07 | 2.87766e-07 | 4416.757010 | -22649.383883  |
| 0.7657 | 4.12083e-07 | 2.87758e-07 | 4416.240259 | -22659.091938  |
| 0.7658 | 4.11542e-07 | 2.87751e-07 | 4415.723365 | -22668.801010  |
| 0.7659 | 4.11001e-07 | 2.87744e-07 | 4415.206327 | -22678.511100  |
| 0.766  | 4.10461e-07 | 2.87737e-07 | 4414.689146 | -22688.222859  |
| 0.7661 |  4.0992e-07 |  2.8773e-07 | 4414.171822 | -22697.935641  |
| 0.7662 | 4.09381e-07 | 2.87722e-07 | 4413.654356 | -22707.648152  |
| 0.7663 | 4.08841e-07 | 2.87715e-07 | 4413.136747 | -22717.362987  |
| 0.7664 | 4.08302e-07 | 2.87708e-07 | 4412.618997 | -22727.078203  |
| 0.7665 | 4.07763e-07 | 2.87701e-07 | 4412.101105 | -22736.795750  |
| 0.7666 | 4.07224e-07 | 2.87694e-07 | 4411.583072 | -22746.513033  |
| 0.7667 | 4.06685e-07 | 2.87686e-07 | 4411.064897 | -22756.231353  |
| 0.7668 | 4.06147e-07 | 2.87679e-07 | 4410.546583 | -22765.951362  |
| 0.7669 | 4.05609e-07 | 2.87672e-07 | 4410.028128 | -22775.671762  |
| 0.767  | 4.05072e-07 | 2.87665e-07 | 4409.509533 | -22785.395157  |
| 0.7671 | 4.04534e-07 | 2.87658e-07 | 4408.990798 | -22795.116996  |
| 0.7672 | 4.03997e-07 |  2.8765e-07 | 4408.471924 | -22804.841184  |
| 0.7673 | 4.03461e-07 | 2.87643e-07 | 4407.952911 | -22814.566424  |
| 0.7674 | 4.02924e-07 | 2.87636e-07 | 4407.433760 | -22824.293367  |
| 0.7675 | 4.02388e-07 | 2.87629e-07 | 4406.914470 | -22834.020715  |
| 0.7676 | 4.01852e-07 | 2.87622e-07 | 4406.395042 | -22843.750425  |
| 0.7677 | 4.01316e-07 | 2.87615e-07 | 4405.875476 | -22853.479239  |
| 0.7678 | 4.00781e-07 | 2.87607e-07 | 4405.355773 | -22863.210419  |
| 0.7679 | 4.00246e-07 |  2.876e-07  | 4404.835933 | -22872.942012  |
| 0.768  | 3.99711e-07 | 2.87593e-07 | 4404.315956 | -22882.675324  |
| 0.7681 | 3.99177e-07 | 2.87586e-07 | 4403.795843 | -22892.410360  |
| 0.7682 | 3.98643e-07 | 2.87579e-07 | 4403.275593 | -22902.145160  |
| 0.7683 | 3.98109e-07 | 2.87572e-07 | 4402.755208 | -22911.882342  |
| 0.7684 | 3.97576e-07 | 2.87565e-07 | 4402.234688 | -22921.619293  |
| 0.7685 | 3.97042e-07 | 2.87558e-07 | 4401.714032 | -22931.358630  |
| 0.7686 | 3.96509e-07 |  2.8755e-07 | 4401.193241 | -22941.099050  |
| 0.7687 | 3.95977e-07 | 2.87543e-07 | 4400.672317 | -22950.839898  |
| 0.7688 | 3.95444e-07 | 2.87536e-07 | 4400.151257 | -22960.582487  |
| 0.7689 | 3.94912e-07 | 2.87529e-07 | 4399.630065 | -22970.326819  |
| 0.769  |  3.9438e-07 | 2.87522e-07 | 4399.108738 | -22980.071588  |
| 0.7691 | 3.93849e-07 | 2.87515e-07 | 4398.587278 | -22989.817449  |
| 0.7692 | 3.93318e-07 | 2.87508e-07 | 4398.065686 | -22999.564406  |
| 0.7693 | 3.92787e-07 | 2.87501e-07 | 4397.543961 | -23009.313116  |
| 0.7694 | 3.92256e-07 | 2.87494e-07 | 4397.022104 | -23019.062928  |
| 0.7695 | 3.91726e-07 | 2.87487e-07 | 4396.500115 | -23028.813842  |
| 0.7696 | 3.91196e-07 | 2.87479e-07 | 4395.977994 | -23038.565861  |
| 0.7697 | 3.90666e-07 | 2.87472e-07 | 4395.455742 | -23048.319645  |
| 0.7698 | 3.90137e-07 | 2.87465e-07 | 4394.933359 | -23058.073223  |
| 0.7699 | 3.89608e-07 | 2.87458e-07 | 4394.410845 | -23067.829229  |
|  0.77  | 3.89079e-07 | 2.87451e-07 | 4393.888202 | -23077.586350  |
| 0.7701 | 3.88551e-07 | 2.87444e-07 | 4393.365428 | -23087.344587  |
| 0.7702 | 3.88022e-07 | 2.87437e-07 | 4392.842524 | -23097.103945  |
| 0.7703 | 3.87494e-07 |  2.8743e-07 | 4392.319492 | -23106.865742  |
| 0.7704 | 3.86967e-07 | 2.87423e-07 | 4391.796330 | -23116.626026  |
| 0.7705 |  3.8644e-07 | 2.87416e-07 | 4391.273040 | -23126.391395  |
| 0.7706 | 3.85913e-07 | 2.87409e-07 | 4390.749621 | -23136.155253  |
| 0.7707 | 3.85386e-07 | 2.87402e-07 | 4390.226074 | -23145.920903  |
| 0.7708 | 3.84859e-07 | 2.87395e-07 | 4389.702400 | -23155.687687  |
| 0.7709 | 3.84333e-07 | 2.87388e-07 | 4389.178598 | -23165.456929  |
| 0.771  | 3.83808e-07 | 2.87381e-07 | 4388.654669 | -23175.226648  |
| 0.7711 | 3.83282e-07 | 2.87374e-07 | 4388.130613 | -23184.998171  |
| 0.7712 | 3.82757e-07 | 2.87367e-07 | 4387.606431 | -23194.770176  |
| 0.7713 | 3.82232e-07 |  2.8736e-07 | 4387.082123 | -23204.544650  |
| 0.7714 | 3.81707e-07 | 2.87353e-07 | 4386.557689 | -23214.318949  |
| 0.7715 | 3.81183e-07 | 2.87346e-07 | 4386.033129 | -23224.095724  |
| 0.7716 | 3.80659e-07 | 2.87339e-07 | 4385.508445 | -23233.872990  |
| 0.7717 | 3.80135e-07 | 2.87332e-07 | 4384.983636 | -23243.652074  |
| 0.7718 | 3.79612e-07 | 2.87325e-07 | 4384.458702 | -23253.431654  |
| 0.7719 | 3.79089e-07 | 2.87318e-07 | 4383.933644 | -23263.214384  |
| 0.772  | 3.78566e-07 | 2.87311e-07 | 4383.408462 | -23272.997615  |
